1722330720.0398679,8907.49658203125,8343.078125,11,0
1722330720.0450912,8907.49658203125,8343.078125,15,0
1722330720.0471697,8907.49658203125,8343.078125,19,0
1722330720.0491269,8907.49658203125,8343.078125,23,0
1722330720.0510943,8907.49658203125,8343.078125,27,0
1722330720.0530698,8907.49658203125,8343.078125,31,0
1722330720.0550327,8907.49658203125,8343.078125,35,0
1722330720.0570045,8907.49658203125,8343.078125,39,0
1722330720.0589588,8907.49658203125,8343.078125,43,0
1722330720.0609236,8907.49658203125,8343.078125,47,0
1722330720.0628998,8907.49658203125,8343.078125,51,0
1722330720.0648665,8907.49658203125,8343.078125,55,0
1722330720.066823,8907.49658203125,8343.078125,59,0
1722330720.0687604,8907.49658203125,8343.078125,63,0
1722330720.0708559,8907.49658203125,8343.078125,67,0
1722330720.0729384,8907.49658203125,8343.078125,71,0
1722330720.074895,8907.49658203125,8343.078125,75,0
1722330720.0768497,8907.49658203125,8343.078125,79,0
1722330720.0788026,8907.49658203125,8343.078125,83,0
1722330720.0807073,8907.49658203125,8343.078125,87,0
1722330720.0826159,8907.49658203125,8343.078125,91,0
1722330720.0845213,8907.49658203125,8343.078125,95,0
1722330720.0864718,8907.49658203125,8343.078125,99,0
1722330720.0883887,8907.49658203125,8343.078125,103,0
1722330720.0902925,8907.49658203125,8343.078125,107,0
1722330720.0921996,8907.49658203125,8343.078125,111,0
1722330720.094101,8907.49658203125,8343.078125,115,0
1722330720.0960486,8907.49658203125,8343.078125,119,0
1722330720.0979614,8907.49658203125,8343.078125,123,0
1722330720.0998805,8907.49658203125,8343.078125,127,0
1722330720.1017907,8907.49658203125,8343.078125,131,0
1722330720.103696,8907.49658203125,8343.078125,135,0
1722330720.1056025,8907.49658203125,8343.078125,139,0
1722330720.107524,8907.49658203125,8343.078125,143,0
1722330720.1094203,8907.49658203125,8343.078125,147,0
1722330720.11133,8907.49658203125,8343.078125,151,0
1722330720.1132338,8907.49658203125,8343.078125,155,0
1722330720.115134,8907.49658203125,8343.078125,159,0
1722330720.1170716,8907.49658203125,8343.078125,163,0
1722330720.11897,8907.49658203125,8343.078125,167,0
1722330720.1208868,8907.49658203125,8343.078125,171,0
1722330720.122788,8907.49658203125,8343.078125,175,0
1722330720.1246939,8907.49658203125,8343.078125,179,0
1722330720.126611,8907.49658203125,8343.078125,183,0
1722330720.128511,8907.49658203125,8343.078125,187,0
1722330720.1304095,8907.49658203125,8343.078125,191,0
1722330720.1323073,8907.49658203125,8343.078125,195,0
1722330720.1342201,8907.49658203125,8343.078125,199,0
1722330720.136148,8907.49658203125,8343.078125,203,0
1722330720.1380572,8907.49658203125,8343.078125,207,0
1722330720.139963,8907.49658203125,8343.078125,211,0
1722330720.141869,8907.49658203125,8343.078125,215,0
1722330720.143766,8907.49658203125,8343.078125,219,0
1722330720.145666,8907.49658203125,8343.078125,223,0
1722330720.147573,8907.49658203125,8343.078125,227,0
1722330720.1494718,8907.49658203125,8343.078125,231,0
1722330720.151372,8907.49658203125,8343.078125,235,0
1722330720.1532807,8907.49658203125,8343.078125,239,0
1722330720.1551805,8907.49658203125,8343.078125,243,0
1722330720.157128,8907.49658203125,8343.078125,247,0
1722330720.1590333,8907.49658203125,8343.078125,251,0
1722330720.1609364,8907.49658203125,8343.078125,255,0
1722330720.1628447,8907.49658203125,8343.078125,259,0
1722330720.1647465,8907.49658203125,8343.078125,263,0
1722330720.166652,8907.49658203125,8343.078125,267,0
1722330720.1685498,8907.49658203125,8343.078125,271,0
1722330720.1704462,8907.49658203125,8343.078125,275,0
1722330720.1723416,8907.49658203125,8343.078125,279,0
1722330720.1742415,8907.49658203125,8343.078125,283,0
1722330720.1761923,8907.49658203125,8343.078125,287,0
1722330720.1782265,8907.49658203125,8343.078125,291,0
1722330720.1801374,8907.49658203125,8343.078125,295,0
1722330720.1820407,8907.49658203125,8343.078125,299,0
1722330720.1839528,8907.49658203125,8343.078125,303,0
1722330720.185862,8907.49658203125,8343.078125,307,0
1722330720.1877809,8907.49658203125,8343.078125,311,0
1722330720.189687,8907.49658203125,8343.078125,315,0
1722330720.1915898,8907.49658203125,8343.078125,319,0
1722330720.1934934,8907.49658203125,8343.078125,323,0
1722330720.195387,8907.49658203125,8343.078125,327,0
1722330720.1973193,8907.49658203125,8343.078125,331,0
1722330720.1992254,8907.49658203125,8343.078125,335,0
1722330720.2011328,8907.49658203125,8343.078125,339,0
1722330720.203044,8907.49658203125,8343.078125,343,0
1722330720.204985,8907.49658203125,8343.078125,347,0
1722330720.2068937,8907.49658203125,8343.078125,351,0
1722330720.2088177,8907.49658203125,8343.078125,355,0
1722330720.2107363,8907.49658203125,8343.078125,359,0
1722330720.2126381,8907.49658203125,8343.078125,363,0
1722330720.2145443,8907.49658203125,8343.078125,367,0
1722330720.2164698,8907.49658203125,8343.078125,371,0
1722330720.218388,8907.49658203125,8343.078125,375,0
1722330720.2203197,8907.49658203125,8343.078125,379,0
1722330720.2222269,8907.49658203125,8343.078125,383,0
1722330720.2241297,8907.49658203125,8343.078125,387,0
1722330720.2260296,8907.49658203125,8343.078125,391,0
1722330720.2279327,8907.49658203125,8343.078125,395,0
1722330720.2298322,8907.49658203125,8343.078125,399,0
1722330720.2317364,8907.49658203125,8343.078125,403,0
1722330720.2336583,8907.49658203125,8343.078125,407,0
1722330720.235576,8907.49658203125,8343.078125,411,0
1722330720.2376351,8907.49658203125,8343.078125,415,0
1722330720.239566,8907.49658203125,8343.078125,419,0
1722330720.2414742,8907.49658203125,8343.078125,423,0
1722330720.243383,8907.49658203125,8343.078125,427,0
1722330720.2452862,8907.49658203125,8343.078125,431,0
1722330720.2472272,8907.49658203125,8343.078125,435,0
1722330720.2491534,8907.49658203125,8343.078125,439,0
1722330720.2510545,8907.49658203125,8343.078125,443,0
1722330720.2529695,8907.49658203125,8343.078125,447,0
1722330720.254879,8907.49658203125,8343.078125,451,0
1722330720.2568345,8907.49658203125,8343.078125,455,0
1722330720.258743,8907.49658203125,8343.078125,459,0
1722330720.2606497,8907.49658203125,8343.078125,463,0
1722330720.2625546,8907.49658203125,8343.078125,467,0
1722330720.2645035,8907.49658203125,8343.078125,471,0
1722330720.2664049,8907.49658203125,8343.078125,475,0
1722330720.2683065,8907.49658203125,8343.078125,479,0
1722330720.2702155,8907.49658203125,8343.078125,483,0
1722330720.2721238,8907.49658203125,8343.078125,487,0
1722330720.2740426,8907.49658203125,8343.078125,491,0
