1722441737.4651866,8529.091796875,5835.8525390625,195151,0
1722441737.4693499,8529.091796875,5835.8525390625,195155,0
1722441737.4718454,8529.091796875,5835.8525390625,195159,0
1722441737.4738967,8529.091796875,5835.8525390625,195163,0
1722441737.4758964,8529.091796875,5835.8525390625,195167,0
1722441737.4779596,8529.091796875,5835.8525390625,195171,0
1722441737.4799588,8529.091796875,5835.8525390625,195175,0
1722441737.4819636,8529.091796875,5835.8525390625,195179,0
1722441737.483968,8529.091796875,5835.8525390625,195183,0
1722441737.4859924,8529.091796875,5835.8525390625,195187,0
1722441737.487984,8529.091796875,5835.8525390625,195191,0
1722441737.4900038,8529.091796875,5835.8525390625,195195,0
1722441737.4919934,8529.091796875,5835.8525390625,195199,0
1722441737.4939957,8529.091796875,5835.8525390625,195203,0
1722441737.4959867,8529.091796875,5835.8525390625,195207,0
1722441737.497981,8529.091796875,5835.8525390625,195211,0
1722441737.5000367,8529.091796875,5835.8525390625,195215,0
1722441737.5021567,8529.091796875,5835.8525390625,195219,0
1722441737.5041516,8529.091796875,5835.8525390625,195223,0
1722441737.5061452,8529.091796875,5835.8525390625,195227,0
1722441737.5081437,8529.091796875,5835.8525390625,195231,0
1722441737.5101662,8529.091796875,5835.8525390625,195235,0
1722441737.5121546,8529.091796875,5835.8525390625,195239,0
1722441737.5141459,8529.091796875,5835.8525390625,195243,0
1722441737.5161405,8529.091796875,5835.8525390625,195247,0
1722441737.5181494,8529.091796875,5835.8525390625,195251,0
1722441737.520146,8529.091796875,5835.8525390625,195255,0
1722441737.5221393,8529.091796875,5835.8525390625,195259,0
1722441737.524126,8529.091796875,5835.8525390625,195263,0
1722441737.526122,8529.091796875,5835.8525390625,195267,0
1722441737.5281088,8529.091796875,5835.8525390625,195271,0
1722441737.5301266,8529.091796875,5835.8525390625,195275,0
1722441737.5321116,8529.091796875,5835.8525390625,195279,0
1722441737.534107,8529.091796875,5835.8525390625,195283,0
1722441737.5360875,8529.091796875,5835.8525390625,195287,0
1722441737.5380774,8529.091796875,5835.8525390625,195291,0
1722441737.5400662,8529.091796875,5835.8525390625,195295,0
1722441737.5420637,8529.091796875,5835.8525390625,195299,0
1722441737.544054,8529.091796875,5835.8525390625,195303,0
1722441737.5460474,8529.091796875,5835.8525390625,195307,0
1722441737.5480406,8529.091796875,5835.8525390625,195311,0
1722441737.5501087,8529.091796875,5835.8525390625,195315,0
1722441737.5521111,8529.091796875,5835.8525390625,195319,0
1722441737.5541475,8529.091796875,5835.8525390625,195323,0
1722441737.5561416,8529.091796875,5835.8525390625,195327,0
1722441737.5581372,8529.091796875,5835.8525390625,195331,0
1722441737.5601234,8529.091796875,5835.8525390625,195335,0
1722441737.5621195,8529.091796875,5835.8525390625,195339,0
1722441737.5641227,8529.091796875,5835.8525390625,195343,0
1722441737.5661209,8529.091796875,5835.8525390625,195347,0
1722441737.5681088,8529.091796875,5835.8525390625,195351,0
1722441737.5701203,8529.091796875,5835.8525390625,195355,0
1722441737.5721152,8529.091796875,5835.8525390625,195359,0
1722441737.5741014,8529.091796875,5835.8525390625,195363,0
1722441737.576111,8529.091796875,5835.8525390625,195367,0
1722441737.5781078,8529.091796875,5835.8525390625,195371,0
1722441737.5801003,8529.091796875,5835.8525390625,195375,0
1722441737.5821335,8529.091796875,5835.8525390625,195379,0
1722441737.5841227,8529.091796875,5835.8525390625,195383,0
1722441737.586122,8529.091796875,5835.8525390625,195387,0
1722441737.588103,8529.091796875,5835.8525390625,195391,0
1722441737.5900946,8529.091796875,5835.8525390625,195395,0
1722441737.5920806,8529.091796875,5835.8525390625,195399,0
1722441737.5940669,8529.091796875,5835.8525390625,195403,0
1722441737.5960495,8529.091796875,5835.8525390625,195407,0
1722441737.5980325,8529.091796875,5835.8525390625,195411,0
1722441737.6000164,8529.091796875,5835.8525390625,195415,0
1722441737.6020095,8529.091796875,5835.8525390625,195419,0
1722441737.6039886,8529.091796875,5835.8525390625,195423,0
